Gene	logFC KO/WT	logCPM	pVal.Cmn	adj.pVal.Cmn	pVal.Tgw	adj.pVal.Tgw	Cmn.Disp	Tgw.Disp	UpDown.Cmn	UpDown.Tgw	WT #1 FPKM	WT #2 FPKM	WT #3 FPKM	KO CLONE1 FPKM	KO CLONE2 FPKM	KO CLONE3 FPKM	geneName
ENSG00000256712	0.771583032	1.173627618	0.003500111	0.025283577	0.005460025	0.03654237	0.030544097	0.030544097	1	1	46	35	49	97	87	84	RP11-785H5.2
ENSG00000260686	0.771899987	1.169718282	0.002751173	0.021317282	0.004165236	0.029808066	0.030544097	0.030544097	1	1	37	31	66	90	99	79	CTB-36H16.2
ENSG00000124116	0.772240854	0.211375315	0.004936635	0.032650588	0.064901725	0.193452034	0.030544097	0.030544097	1	0	12	7	52	22	42	69	WFDC3
ENSG00000184465	0.772376156	5.200150022	0.000242015	0.003416907	7.55E-05	0.001685695	0.030544097	0.030544097	1	1	637	467	1220	1807	1177	1551	WDR27
ENSG00000251323	0.772769013	0.831206173	0.003940886	0.027649537	0.013485477	0.067441788	0.030544097	0.030544097	1	0	29	22	55	81	47	82	RP11-452H21.4
ENSG00000251571	0.772852511	1.231128982	0.002416617	0.019443667	0.006185001	0.039815159	0.030544097	0.030544097	1	1	49	26	66	125	76	81	DDX3YP3
ENSG00000151687	0.774650619	0.657871863	0.005374281	0.034985122	0.013686745	0.06820553	0.030544097	0.030544097	1	0	32	17	44	67	43	75	ANKAR
ENSG00000031081	0.774924406	1.522044704	0.002131423	0.017739804	0.008589947	0.050029674	0.030544097	0.030544097	1	0	58	42	68	92	102	147	ARHGAP31
ENSG00000215067	0.775607618	1.185030668	0.00277325	0.021425373	0.003504198	0.0264946	0.030544097	0.030544097	1	1	39	31	65	95	88	88	AC027763.2
ENSG00000196313	0.775679054	3.387298368	0.000367335	0.004686945	0.001243135	0.012695548	0.030544097	0.030544097	1	1	210	111	341	439	319	519	POM121
ENSG00000235651	0.775944496	1.496378217	0.001589482	0.014299062	0.003274424	0.025139154	0.030544097	0.030544097	1	1	48	32	93	120	101	118	AC064850.4
ENSG00000186567	0.777439803	0.613830253	0.005632423	0.036162831	0.010140174	0.055665951	0.030544097	0.030544097	1	0	30	19	40	74	48	58	CEACAM19
ENSG00000213315	0.777501609	4.293602727	0.000219529	0.003159778	0.027252262	0.107599714	0.030544097	0.030544097	1	0	236	125	1024	897	792	735	CTD-3035D6.1
ENSG00000105429	0.777847373	3.979168822	0.000299761	0.004022012	0.000114056	0.002243279	0.030544097	0.030544097	1	1	298	217	449	601	582	744	MEGF8
ENSG00000106780	0.778129963	4.602273087	0.000248254	0.003473983	2.99E-05	0.000816693	0.030544097	0.030544097	1	1	432	336	729	904	1008	1065	MEGF9
ENSG00000260563	0.778722665	-0.095160281	0.014533437	0.071536692	0.023564253	0.09736195	0.030544097	0.030544097	0	0	10	11	33	39	35	33	RP13-516M14.1
ENSG00000166435	0.778776941	4.451708737	0.000264295	0.003622257	4.55E-05	0.001136232	0.030544097	0.030544097	1	1	439	326	542	1030	737	928	XRRA1
ENSG00000164237	0.779493475	4.497780115	0.000237437	0.003355651	0.00030139	0.004554059	0.030544097	0.030544097	1	1	420	258	757	985	706	1083	CMBL
ENSG00000039139	0.779874636	0.188609322	0.011986706	0.062644809	0.019396029	0.085981514	0.030544097	0.030544097	0	0	23	16	25	47	35	49	DNAH5
ENSG00000226711	0.780918673	0.280257962	0.008250113	0.0477192	0.013848553	0.068792245	0.030544097	0.030544097	1	0	22	12	37	59	49	34	FAM66C
ENSG00000074966	0.782135395	1.95371915	0.001426372	0.013261201	0.007325857	0.044901238	0.030544097	0.030544097	1	1	58	72	93	186	116	166	TXK
ENSG00000154358	0.78288873	3.833242384	0.000281886	0.003811288	0.000274926	0.004257796	0.030544097	0.030544097	1	1	330	166	377	500	703	545	OBSCN
ENSG00000141905	0.783540183	4.258126095	0.000244284	0.003437732	0.000128416	0.002441119	0.030544097	0.030544097	1	1	315	264	605	827	643	881	NFIC
ENSG00000055609	0.784044081	6.708367181	0.000170912	0.002598452	1.20E-05	0.000420932	0.030544097	0.030544097	1	1	1929	1498	2944	4433	3675	4782	KMT2C
ENSG00000145431	0.784359127	5.097034231	0.000201391	0.002934796	2.29E-06	0.000119803	0.030544097	0.030544097	1	1	631	473	993	1510	1380	1339	PDGFC
ENSG00000181016	0.784418845	1.049126008	0.00248777	0.01992485	0.008344815	0.049019997	0.030544097	0.030544097	1	1	27	26	72	92	70	85	LSMEM1
ENSG00000203727	0.784532987	4.647740274	0.000224188	0.003213665	0.204100717	0.407621107	0.030544097	0.030544097	1	0	490	370	641	592	2432	90	SAMD5
ENSG00000242299	0.78453775	8.540255352	0.000156822	0.002426254	0.026741763	0.106120984	0.030544097	0.030544097	1	0	4402	2642	19340	18828	12135	15256	RP11-234A1.1
ENSG00000034152	0.784947931	3.905372321	0.000231478	0.003297971	0.002882929	0.023129289	0.030544097	0.030544097	1	1	232	139	620	627	520	694	MAP2K3
ENSG00000167548	0.785236673	5.14623114	0.000193833	0.002863175	9.75E-05	0.00200606	0.030544097	0.030544097	1	1	643	462	1094	1397	1152	1795	KMT2D
ENSG00000232077	0.785386066	1.046719446	0.003087552	0.023132763	0.008024137	0.047824808	0.030544097	0.030544097	1	1	46	28	45	87	66	92	LINC01031
ENSG00000155367	0.78614452	0.304592528	0.004183384	0.028964107	0.031216403	0.118457059	0.030544097	0.030544097	1	0	23	7	44	31	45	67	PPM1J
ENSG00000159712	0.786500616	0.217768225	0.011893664	0.06227439	0.019658417	0.086706887	0.030544097	0.030544097	0	0	23	17	25	48	36	50	ANKRD18CP
ENSG00000174501	0.787074248	5.722117507	0.000176466	0.002665586	6.62E-06	0.000267038	0.030544097	0.030544097	1	1	1041	759	1378	1891	2196	2399	ANKRD36C
ENSG00000262580	0.787405503	1.369804824	0.001548259	0.014117716	0.008189106	0.0484631	0.030544097	0.030544097	1	1	41	32	83	85	89	134	RP11-334C17.5
ENSG00000272983	0.78760377	1.801196897	0.001071686	0.010677341	0.002161629	0.018814472	0.030544097	0.030544097	1	1	58	45	108	130	131	159	RP11-508N22.12
ENSG00000268364	0.788273399	0.354227682	0.008702865	0.049665553	0.020846561	0.089832053	0.030544097	0.030544097	1	0	21	18	34	72	41	37	SMC5-AS1
ENSG00000134109	0.788943026	5.074829901	0.000181529	0.002736178	7.61E-06	0.000294462	0.030544097	0.030544097	1	1	629	410	1071	1605	1286	1288	EDEM1
ENSG00000119917	0.78912538	0.538500955	0.007688552	0.045229809	0.016670589	0.077751806	0.030544097	0.030544097	1	0	30	21	31	46	59	64	IFIT3
ENSG00000234886	0.789139356	0.571330066	0.00893338	0.050582877	0.036744757	0.132085556	0.030544097	0.030544097	0	0	25	31	25	75	50	49	MTND5P26
ENSG00000130940	0.789277755	1.355266317	0.00152841	0.013987691	0.004341181	0.030707407	0.030544097	0.030544097	1	1	58	26	69	87	107	112	CASZ1
ENSG00000132330	0.789428239	1.579811495	0.001589916	0.014299062	0.002725659	0.022222901	0.030544097	0.030544097	1	1	50	43	84	118	106	135	SCLY
ENSG00000198873	0.7906536	2.377056289	0.000636167	0.007121014	0.002298455	0.019616466	0.030544097	0.030544097	1	1	107	70	132	212	157	261	GRK5
ENSG00000136237	0.790906972	4.780753715	0.000185841	0.00277734	0.00016396	0.002915581	0.030544097	0.030544097	1	1	531	342	830	1228	810	1348	RAPGEF5
ENSG00000187720	0.791233831	4.925261056	0.000185681	0.00277734	0.000154182	0.002805638	0.030544097	0.030544097	1	1	594	433	801	1780	954	1059	THSD4
ENSG00000169564	0.79180363	4.70476216	0.000172891	0.002622861	0.002096005	0.018334175	0.030544097	0.030544097	1	1	367	261	1098	1238	879	1112	PCBP1
ENSG00000063438	0.792683614	2.556219474	0.000463148	0.005571106	0.002329044	0.019817333	0.030544097	0.030544097	1	1	125	61	177	177	264	273	AHRR
ENSG00000099308	0.793051391	2.132821528	0.000799134	0.008453494	0.001447407	0.014163391	0.030544097	0.030544097	1	1	73	66	121	169	161	201	MAST3
ENSG00000196155	0.793142984	4.78020158	0.000170168	0.002592913	0.000214305	0.003554381	0.030544097	0.030544097	1	1	473	284	1020	1302	1004	1101	PLEKHG4
ENSG00000255150	0.793968613	2.789885625	0.000429535	0.005260778	0.000487168	0.006433736	0.030544097	0.030544097	1	1	133	93	190	354	226	271	EID3
ENSG00000260336	0.794191531	3.588569523	0.000273292	0.00372739	8.33E-05	0.001793889	0.030544097	0.030544097	1	1	271	160	285	488	477	513	RP11-395B7.7
ENSG00000112394	0.79423764	3.39177383	0.000276358	0.003758259	0.000696728	0.008379822	0.030544097	0.030544097	1	1	200	130	315	480	299	510	SLC16A10
ENSG00000162782	0.794246187	-0.056117832	0.014389509	0.070977465	0.020671852	0.089408306	0.030544097	0.030544097	0	0	18	14	21	41	39	30	TDRD5
ENSG00000157014	0.794278877	2.437235046	0.000444427	0.00540079	0.003048674	0.024033543	0.030544097	0.030544097	1	1	78	59	206	232	187	243	TATDN2
ENSG00000266993	0.79472244	0.276371437	0.006873371	0.041687563	0.014559165	0.071263817	0.030544097	0.030544097	1	0	19	14	37	41	60	40	RP4-657D16.3
ENSG00000188971	0.794926894	5.483144458	0.000155451	0.002413013	3.60E-06	0.000164393	0.030544097	0.030544097	1	1	735	635	1374	1973	1789	1781	RP11-427H3.3
ENSG00000138685	0.795170037	4.914362158	0.000170404	0.002593543	1.38E-05	0.000466367	0.030544097	0.030544097	1	1	560	410	870	1560	1196	1003	FGF2
ENSG00000270820	0.795942083	0.085868452	0.013029667	0.066367211	0.018494802	0.08343561	0.030544097	0.030544097	0	0	18	16	25	39	46	37	RP11-355B11.2
ENSG00000143614	0.796526498	4.90117698	0.000165358	0.002544303	1.13E-05	0.000404628	0.030544097	0.030544097	1	1	495	413	930	1227	1210	1255	GATAD2B
ENSG00000185513	0.797142144	3.67895878	0.00023629	0.003347843	5.46E-05	0.001312846	0.030544097	0.030544097	1	1	247	165	369	494	521	559	L3MBTL1
ENSG00000226124	0.797835045	0.260990077	0.006452742	0.039845325	0.025920596	0.104114938	0.030544097	0.030544097	1	0	16	13	41	71	31	39	FTCDNL1
ENSG00000139645	0.798008228	4.705899668	0.000167475	0.00256607	4.95E-05	0.001214787	0.030544097	0.030544097	1	1	472	350	776	970	960	1278	ANKRD52
ENSG00000107882	0.79858914	3.067654295	0.000314483	0.004187544	0.000297635	0.004515313	0.030544097	0.030544097	1	1	132	112	271	328	336	364	SUFU
ENSG00000151208	0.799206381	5.264778481	0.000142271	0.00226088	0.000404068	0.005609045	0.030544097	0.030544097	1	1	697	417	1337	1477	1240	2012	DLG5
ENSG00000122778	0.79986131	3.042037924	0.000331129	0.004355524	0.002648907	0.021761312	0.030544097	0.030544097	1	1	149	117	227	268	261	471	KIAA1549
ENSG00000131196	0.799982089	2.252891088	0.000491717	0.005839083	0.002854868	0.022995335	0.030544097	0.030544097	1	1	74	56	165	172	172	235	NFATC1
ENSG00000196498	0.800470191	3.111435065	0.00028967	0.003909016	0.003370782	0.025721212	0.030544097	0.030544097	1	1	155	107	269	293	253	505	NCOR2
ENSG00000197381	0.800853452	3.320349439	0.000278343	0.003770644	0.000418063	0.00573328	0.030544097	0.030544097	1	1	176	145	277	420	316	489	ADARB1
ENSG00000198018	0.80114223	3.997250719	0.000193969	0.002863175	1.60E-05	0.000525345	0.030544097	0.030544097	1	1	299	210	464	681	673	621	ENTPD7
ENSG00000149311	0.801226264	7.305424259	0.000118604	0.001939642	1.19E-05	0.000418198	0.030544097	0.030544097	1	1	2816	1988	5057	7131	5635	6871	ATM
ENSG00000189410	0.802731318	2.171231723	0.000451786	0.005471282	0.009769831	0.054376616	0.030544097	0.030544097	1	0	72	42	171	170	128	249	SH2D5
ENSG00000105696	0.803228085	0.196529922	0.00373756	0.026726699	0.020822441	0.089755645	0.030544097	0.030544097	1	0	15	6	48	54	47	34	TMEM59L
ENSG00000080603	0.804408248	4.777875705	0.000143172	0.002272632	8.14E-05	0.001769055	0.030544097	0.030544097	1	1	499	334	872	1090	930	1362	SRCAP
ENSG00000197442	0.804636505	4.91706518	0.000141987	0.002258922	3.67E-06	0.000166509	0.030544097	0.030544097	1	1	578	400	859	1218	1213	1306	MAP3K5
ENSG00000229358	0.806371691	2.528342947	0.000338429	0.00442256	0.001528204	0.014724423	0.030544097	0.030544097	1	1	103	54	207	222	233	252	DPY19L1P1
ENSG00000155846	0.806732812	3.869200474	0.000189989	0.002823833	0.001184596	0.012217076	0.030544097	0.030544097	1	1	283	207	380	568	407	816	PPARGC1B
ENSG00000251574	0.806988956	1.981614799	0.000730391	0.007941584	0.001402805	0.013856012	0.030544097	0.030544097	1	1	89	49	94	147	155	177	RP11-6N13.1
ENSG00000125388	0.807289963	1.44122825	0.001228301	0.011868503	0.011487199	0.060734725	0.030544097	0.030544097	1	0	39	38	84	94	79	152	GRK4
ENSG00000260065	0.807360777	0.957562577	0.001960381	0.016680454	0.005129352	0.034776613	0.030544097	0.030544097	1	1	37	18	61	69	84	79	CTA-445C9.15
ENSG00000272091	0.807459009	0.086069423	0.00773476	0.045406563	0.013633276	0.067999138	0.030544097	0.030544097	1	0	15	11	35	40	41	42	RP4-758J24.5
ENSG00000272068	0.807643627	2.974732853	0.000322505	0.004266061	0.00042438	0.00579368	0.030544097	0.030544097	1	1	131	124	207	391	261	318	RP11-284F21.9
ENSG00000170509	0.807873023	0.068365555	0.013960227	0.069445206	0.035172334	0.128693099	0.030544097	0.030544097	0	0	14	20	23	40	30	50	HSD17B13
ENSG00000161011	0.80797957	7.827934415	0.000102671	0.001748269	3.12E-05	0.000844812	0.030544097	0.030544097	1	1	4896	2988	5761	7993	9035	11025	SQSTM1
ENSG00000111801	0.80844324	1.907280594	0.00087904	0.009079969	0.001153005	0.011978782	0.030544097	0.030544097	1	1	75	55	87	149	168	139	BTN3A3
ENSG00000164056	0.808791694	0.997318049	0.002016406	0.017026992	0.04937969	0.161582246	0.030544097	0.030544097	1	0	51	19	46	96	30	112	SPRY1
ENSG00000160325	0.809350401	0.990849307	0.001914781	0.016411741	0.008327477	0.048947447	0.030544097	0.030544097	1	1	27	21	72	68	94	76	CACFD1
ENSG00000109189	0.809522685	6.46930541	0.000105311	0.001784567	0.000123407	0.002368344	0.030544097	0.030544097	1	1	1547	1111	2849	2713	4084	4127	USP46
ENSG00000260682	0.809577154	1.195459914	0.001575251	0.014225824	0.00380806	0.02809644	0.030544097	0.030544097	1	1	45	26	64	98	72	105	7SK
ENSG00000148655	0.809594671	0.827291692	0.002294511	0.018776306	0.016487452	0.077408112	0.030544097	0.030544097	1	0	27	20	58	62	49	99	C10orf11
ENSG00000268397	0.809653051	0.983243386	0.001816894	0.015811606	0.011513523	0.06075957	0.030544097	0.030544097	1	0	30	22	66	95	50	92	AC008443.1
ENSG00000228106	0.810975913	1.295345211	0.001241175	0.011958862	0.002327312	0.019814591	0.030544097	0.030544097	1	1	47	25	75	95	102	99	RP11-452F19.3
ENSG00000266680	0.811324093	0.520390721	0.004729867	0.031739286	0.026516413	0.10558463	0.030544097	0.030544097	1	0	26	20	35	42	42	83	RP5-1148A21.3
ENSG00000140464	0.811522429	2.413497926	0.000383255	0.004823043	0.001087702	0.011437154	0.030544097	0.030544097	1	1	103	59	163	179	226	245	PML
ENSG00000116954	0.81166363	3.659632654	0.000170178	0.002592913	0.000322	0.004781667	0.030544097	0.030544097	1	1	193	145	460	575	473	519	RRAGC
ENSG00000196712	0.812886124	6.668187023	9.77E-05	0.00168739	7.19E-06	0.000284641	0.030544097	0.030544097	1	1	1706	1324	3259	4855	3758	4082	NF1
ENSG00000251046	0.813964687	1.704935196	0.001064224	0.010610519	0.001715178	0.015978	0.030544097	0.030544097	1	1	50	52	87	140	132	124	ZNF969P
ENSG00000227177	0.814044188	0.880749539	0.001672612	0.014839169	0.036618158	0.131847492	0.030544097	0.030544097	1	0	28	15	69	101	94	29	AIMP1P2
ENSG00000233325	0.814150592	0.473362035	0.003487564	0.025235739	0.008671102	0.050252325	0.030544097	0.030544097	1	0	29	11	41	59	47	58	MIPEPP3
ENSG00000159082	0.814598249	3.631677604	0.000183503	0.002754117	5.95E-05	0.001394617	0.030544097	0.030544097	1	1	206	172	371	496	485	549	SYNJ1
ENSG00000175155	0.814784082	3.274138311	0.000221858	0.003183517	0.001051853	0.011185788	0.030544097	0.030544097	1	1	166	139	272	332	323	528	YPEL2
ENSG00000231721	0.815060918	5.150286763	0.000110742	0.001843244	1.24E-06	7.35E-05	0.030544097	0.030544097	1	1	682	451	1032	1569	1373	1476	LINC-PINT
ENSG00000261015	0.816262071	0.47280146	0.005542052	0.03571319	0.009761019	0.054376616	0.030544097	0.030544097	1	0	22	21	35	50	63	50	RP1-90J20.11
ENSG00000251441	0.817338777	0.369951792	0.00690656	0.041835439	0.013914323	0.068996967	0.030544097	0.030544097	1	0	19	21	32	60	55	37	RTEL1P1
ENSG00000175265	0.817512741	4.556753357	0.000121054	0.001977409	7.11E-05	0.001608211	0.030544097	0.030544097	1	1	389	325	715	1223	737	977	GOLGA8A
ENSG00000273230	0.817547569	0.535136754	0.003190065	0.023761416	0.006273219	0.040242423	0.030544097	0.030544097	1	1	26	15	43	51	59	61	RP11-1246C19.1
ENSG00000163683	0.817620146	5.425772656	0.000100251	0.0017137	2.04E-05	0.000625282	0.030544097	0.030544097	1	1	835	523	1279	1533	2244	1567	SMIM14
ENSG00000135631	0.818095263	3.500828117	0.000167626	0.00256607	0.000918102	0.01015936	0.030544097	0.030544097	1	1	234	121	342	371	406	611	RAB11FIP5
ENSG00000115170	0.819642016	3.96497379	0.000135533	0.002178457	7.12E-05	0.001608211	0.030544097	0.030544097	1	1	246	201	515	669	593	675	ACVR1
ENSG00000231595	0.820051238	0.394244055	0.005808761	0.036957191	0.011009695	0.058785328	0.030544097	0.030544097	1	0	23	20	30	58	40	56	AC005224.2
ENSG00000260196	0.820137607	0.546062378	0.002849794	0.021816841	0.011501594	0.060742508	0.030544097	0.030544097	1	0	24	13	49	75	41	58	RP1-239B22.5
ENSG00000239653	0.820150993	2.236116602	0.000492513	0.005843604	0.000494805	0.006513226	0.030544097	0.030544097	1	1	83	71	120	197	192	188	PSMD6-AS2
ENSG00000183508	0.822179672	0.871859995	0.00214358	0.017807812	0.030661909	0.117016707	0.030544097	0.030544097	1	0	22	23	63	49	120	50	FAM46C
ENSG00000273381	0.822605352	0.666068855	0.003376791	0.024706856	0.008303662	0.048930306	0.030544097	0.030544097	1	1	27	20	44	65	48	75	RP11-305L7.7
ENSG00000220804	0.822605407	0.757462763	0.003320669	0.024410652	0.012297346	0.063605711	0.030544097	0.030544097	1	0	27	25	44	91	44	67	AC093642.5
ENSG00000156042	0.822608485	4.006810137	0.00013569	0.002178491	1.90E-05	0.000598224	0.030544097	0.030544097	1	1	272	239	442	714	704	584	TTC18
ENSG00000076201	0.822682811	2.441466326	0.000273139	0.00372739	0.002297089	0.019616466	0.030544097	0.030544097	1	1	85	56	198	234	176	258	PTPN23
ENSG00000261096	0.822699976	0.108452782	0.008835485	0.050183521	0.016625663	0.077671204	0.030544097	0.030544097	0	0	12	17	31	43	39	43	RP11-690I21.2
ENSG00000144815	0.822978066	3.805153528	0.000150966	0.002369822	0.000366357	0.005224211	0.030544097	0.030544097	1	1	284	196	341	416	645	658	NXPE3
ENSG00000140323	0.823153928	0.5570485	0.00426976	0.029424266	0.029028179	0.112400182	0.030544097	0.030544097	1	0	22	22	39	45	39	88	DISP2
ENSG00000144843	0.823385935	1.071546119	0.001291289	0.012331767	0.004065583	0.029365611	0.030544097	0.030544097	1	1	44	16	66	93	78	83	ADPRH
ENSG00000233382	0.824763577	1.476543372	0.001100211	0.01089201	0.003138481	0.024426246	0.030544097	0.030544097	1	1	40	45	75	106	130	101	NKAPP1
ENSG00000188064	0.824777439	0.892359678	0.001872548	0.016151664	0.012632632	0.06474918	0.030544097	0.030544097	1	0	49	14	45	79	53	90	WNT7B
ENSG00000260317	0.825316577	2.612581803	0.000233182	0.003315533	0.00067818	0.008198857	0.030544097	0.030544097	1	1	103	62	216	284	245	229	RP11-48B3.4
ENSG00000270189	0.826068772	2.01244963	0.000463744	0.005571106	0.000539677	0.006904721	0.030544097	0.030544097	1	1	71	48	123	186	158	152	RP11-258C19.7
ENSG00000110455	0.826743749	2.911087186	0.000194031	0.002863175	0.000369989	0.005255418	0.030544097	0.030544097	1	1	131	84	248	319	266	344	ACCS
ENSG00000229729	0.826981264	1.748162026	0.000553751	0.006350285	0.001751689	0.01616802	0.030544097	0.030544097	1	1	51	36	118	146	146	120	RP11-159G9.5
ENSG00000196648	0.827075186	0.342083673	0.003738466	0.026726699	0.009155751	0.052163383	0.030544097	0.030544097	1	0	22	12	39	63	41	46	GOLGA6L20
ENSG00000161040	0.827091984	1.239620597	0.001568625	0.014225824	0.010364464	0.056434102	0.030544097	0.030544097	1	0	62	27	45	85	78	120	FBXL13
ENSG00000138100	0.827244567	0.083477776	0.013029667	0.066367211	0.025392729	0.102889259	0.030544097	0.030544097	0	0	17	19	21	40	35	47	TRIM54
ENSG00000100505	0.828057203	2.348090369	0.000317364	0.004213924	0.005475564	0.036628917	0.030544097	0.030544097	1	1	78	63	168	196	304	130	TRIM9
ENSG00000039523	0.828909687	2.406714587	0.000259512	0.003570635	0.005221536	0.03526545	0.030544097	0.030544097	1	1	83	58	186	175	169	303	FAM65A
ENSG00000140836	0.829439835	3.992713583	0.000117731	0.001929858	7.44E-05	0.001666473	0.030544097	0.030544097	1	1	258	230	462	641	571	760	ZFHX3
ENSG00000114268	0.829795985	3.3843794	0.00014495	0.002293082	7.58E-05	0.00168713	0.030544097	0.030544097	1	1	182	122	337	432	416	447	PFKFB4
ENSG00000069702	0.830346864	3.00510747	0.000168051	0.00256607	0.000778419	0.009015712	0.030544097	0.030544097	1	1	177	74	243	282	321	386	TGFBR3
ENSG00000164199	0.830490806	5.35467847	7.92E-05	0.00142222	7.25E-07	4.83E-05	0.030544097	0.030544097	1	1	777	508	1203	1794	1764	1561	GPR98
ENSG00000269974	0.830541144	1.89190524	0.00054195	0.006245542	0.003922801	0.028696696	0.030544097	0.030544097	1	1	42	55	124	179	158	120	RP11-932O9.10
ENSG00000163041	0.830640337	2.053487097	0.000470422	0.005629041	0.000483284	0.00640488	0.030544097	0.030544097	1	1	72	55	118	198	157	156	H3F3A
ENSG00000143387	0.830984682	1.578521646	0.000806998	0.008498283	0.002716475	0.022173761	0.030544097	0.030544097	1	1	50	41	83	97	121	143	CTSK
ENSG00000165731	0.83201579	1.117051569	0.001482176	0.013671444	0.016568059	0.077593153	0.030544097	0.030544097	1	0	39	28	58	46	117	96	RET
ENSG00000035862	0.833597686	4.738754488	8.23E-05	0.00146849	2.82E-05	0.000780009	0.030544097	0.030544097	1	1	452	321	875	1110	964	1249	TIMP2
ENSG00000167985	0.83391044	2.089941507	0.000324365	0.004278799	0.001819474	0.016601558	0.030544097	0.030544097	1	1	60	48	153	189	150	185	SDHAF2
ENSG00000162733	0.834118908	1.413021482	0.000815574	0.008562918	0.001442037	0.014136588	0.030544097	0.030544097	1	1	43	31	84	121	108	96	DDR2
ENSG00000226396	0.834190456	0.258600738	0.004696682	0.031584542	0.007903094	0.047344419	0.030544097	0.030544097	1	1	23	11	34	55	42	44	RPS14P3
ENSG00000225423	0.834575573	0.350658586	0.007318741	0.04369472	0.016589195	0.077604069	0.030544097	0.030544097	1	0	23	22	24	64	43	43	TNPO1P1
ENSG00000139668	0.834586807	2.885005864	0.000202112	0.002942246	0.000155723	0.002819062	0.030544097	0.030544097	1	1	114	103	224	333	304	280	WDFY2
ENSG00000223768	0.835362353	2.575740001	0.000210444	0.003047744	0.000499089	0.00653421	0.030544097	0.030544097	1	1	115	57	195	277	253	211	LINC00205
ENSG00000257818	0.836036225	0.538602173	0.002382761	0.019263807	0.009354289	0.052923501	0.030544097	0.030544097	1	0	18	13	55	68	56	50	RP11-1143G9.2
ENSG00000226380	0.836194863	5.706260519	6.72E-05	0.00124595	2.38E-06	0.000121515	0.030544097	0.030544097	1	1	878	670	1641	2246	1917	2357	MIR29A
ENSG00000163110	0.836605836	7.342936611	5.92E-05	0.001126225	0.036029785	0.130450107	0.030544097	0.030544097	1	0	2995	2178	4562	2769	13731	3748	PDLIM5
ENSG00000170381	0.8373147	1.866376964	0.000504517	0.005955848	0.001218691	0.012514746	0.030544097	0.030544097	1	1	67	49	96	134	132	178	SEMA3E
ENSG00000201457	0.838324322	0.117931768	0.007748287	0.045460151	0.013293615	0.066839195	0.030544097	0.030544097	1	0	16	15	29	41	33	52	SNORA55
ENSG00000247595	0.838860565	0.15027104	0.005198721	0.034119029	0.011318422	0.060000452	0.030544097	0.030544097	1	0	21	9	33	47	34	49	SPTY2D1-AS1
ENSG00000258526	0.839347916	-0.077327227	0.010957301	0.058853569	0.020196381	0.088102507	0.030544097	0.030544097	0	0	13	13	26	49	30	31	RP11-111A21.1
ENSG00000196542	0.839689388	3.100932106	0.000151431	0.002369822	0.027520072	0.108322213	0.030544097	0.030544097	1	0	184	104	219	124	584	344	SPTSSB
ENSG00000166436	0.839800065	4.872066973	7.36E-05	0.001346608	1.95E-05	0.000608199	0.030544097	0.030544097	1	1	501	409	836	1364	932	1363	TRIM66
ENSG00000270108	0.841261894	0.913963568	0.001489057	0.013707914	0.003057705	0.024039585	0.030544097	0.030544097	1	1	32	22	55	95	68	65	RP11-73M18.6
ENSG00000173535	0.842161021	1.533016788	0.000877201	0.009074317	0.006056883	0.039228718	0.030544097	0.030544097	1	1	61	43	58	114	86	150	TNFRSF10C
ENSG00000174093	0.84332209	4.193410486	7.98E-05	0.001429526	5.14E-05	0.001251512	0.030544097	0.030544097	1	1	297	227	594	906	619	768	RP11-1407O15.2
ENSG00000250420	0.843749298	2.630069649	0.000187758	0.002797056	0.000821366	0.009373313	0.030544097	0.030544097	1	1	104	73	197	268	192	305	AACSP1
ENSG00000164916	0.843912083	5.318675242	5.98E-05	0.001133599	0.000100954	0.002052397	0.030544097	0.030544097	1	1	709	447	1317	1755	1211	2016	FOXK1
ENSG00000239521	0.8465675	2.010812344	0.000369139	0.00470569	0.002124247	0.018558095	0.030544097	0.030544097	1	1	93	47	93	140	145	207	GATS
ENSG00000167363	0.846826129	-0.153525626	0.006463337	0.039884953	0.012536408	0.064497206	0.030544097	0.030544097	1	0	16	7	27	34	38	32	FN3K
ENSG00000237877	0.846883243	1.763783015	0.000552211	0.00634298	0.001631203	0.015410319	0.030544097	0.030544097	1	1	70	47	76	161	105	150	AC097500.2
ENSG00000022840	0.848487773	5.174624827	5.61E-05	0.001091279	5.18E-06	0.000219837	0.030544097	0.030544097	1	1	636	412	1178	1597	1344	1586	RNF10
ENSG00000134030	0.84886558	3.194001523	0.000116701	0.001917449	3.84E-05	0.00099959	0.030544097	0.030544097	1	1	186	105	256	410	350	381	CTIF
ENSG00000198719	0.849121319	0.43970968	0.003444109	0.025016978	0.007941175	0.047438995	0.030544097	0.030544097	1	1	27	15	34	46	49	65	DLL1
ENSG00000183208	0.849884923	0.881344336	0.001176337	0.01144403	0.003509397	0.02651964	0.030544097	0.030544097	1	1	34	16	58	67	79	76	GDPGP1
ENSG00000197324	0.850440094	4.625862129	6.18E-05	0.001163927	0.000186103	0.00318051	0.030544097	0.030544097	1	1	429	312	749	749	1001	1309	LRP10
ENSG00000133477	0.850800974	4.611346725	6.03E-05	0.001142255	0.000875909	0.009875414	0.030544097	0.030544097	1	1	466	275	750	951	652	1431	FAM83F
ENSG00000162923	0.851623495	6.821581105	4.47E-05	0.000896513	2.82E-06	0.000138763	0.030544097	0.030544097	1	1	1864	1438	3584	4787	4472	4937	WDR26
